time_of_the_day,Day,CPU_Usage(%),Memory_Usage(%),Network_bandwidth_usage,Number_of_active_request,Response_time(ms),Disk_I/O
01:53,Sunday,22,25,105,165,214,12
01:54,Sunday,21,24,104,164,213,11
01:55,Sunday,20,23,103,163,212,10
01:56,Sunday,19,22,102,162,211,9
01:57,Sunday,18,21,101,161,210,8
01:58,Sunday,17,20,100,160,209,7
01:59,Sunday,16,19,99,159,208,6
02:00,Sunday,15,18,98,158,207,5
02:01,Sunday,16,19,99,159,208,6
02:02,Sunday,17,20,100,160,209,7
02:03,Sunday,18,21,101,161,210,8
02:04,Sunday,19,22,102,162,211,9
02:05,Sunday,20,23,103,163,212,10
02:06,Sunday,21,24,104,164,213,11
02:07,Sunday,22,25,105,165,214,12
02:08,Sunday,23,26,106,166,215,13
02:09,Sunday,24,27,107,167,216,14
02:10,Sunday,25,28,108,168,217,15
02:11,Sunday,24,27,107,167,216,14
02:12,Sunday,23,26,106,166,215,13
02:13,Sunday,22,25,105,165,214,12
02:14,Sunday,21,24,104,164,213,11
02:15,Sunday,20,23,103,163,212,10
02:16,Sunday,19,22,102,162,211,9
02:17,Sunday,18,21,101,161,210,8
02:18,Sunday,17,20,100,160,209,7
02:19,Sunday,16,19,99,159,208,6
02:20,Sunday,15,18,98,158,207,5
02:21,Sunday,16,19,99,159,208,6
02:22,Sunday,17,20,100,160,209,7
02:23,Sunday,18,21,101,161,210,8
02:24,Sunday,19,22,102,162,211,9
02:25,Sunday,20,23,103,163,212,10
02:26,Sunday,21,24,104,164,213,11
02:27,Sunday,22,25,105,165,214,12
02:28,Sunday,23,26,106,166,215,13
02:29,Sunday,24,27,107,167,216,14
02:30,Sunday,25,28,108,168,217,15
02:31,Sunday,24,27,107,167,216,14
02:32,Sunday,23,26,106,166,215, thirteen
02:33,Sunday,22,25,105,165,214,12
02:34,Sunday,21,24,104,164,213,11
02:35,Sunday,20,23,103,163,212,10
02:36,Sunday,19,22,102,162,211,9
02:37,Sunday,18,21,101,161,210,8
02:38,Sunday,17,20,100,160,209,7
02:39,Sunday,16,19,99,159,208,6
02:40,Sunday,15,18,98,158,207,5
02:41,Sunday,16,19,99,159,208,6
02:42,Sunday,17,20,100,160,209,7
02:43,Sunday,18,21,101,161,210,8
02:44,Sunday,19,22,102,162,211,9
02:45,Sunday,20,23,103,163,212,10
02:46,Sunday,21,24,104,164,213,11
02:47,Sunday,22,25,105,165,214,12
02:48,Sunday,23,26,106,166,215,13
02:49,Sunday,24,27,107,167,216,14
02:50,Sunday,25,28,108,168,217,15
02:51,Sunday,24,27,107,167,216,14
02:52,Sunday,23,26,106,166,215,13
02:53,Sunday,22,25,105,165,214,12
02:54,Sunday,21,24,104,164,213,11
02:55,Sunday,20,23,103,163,212,10
02:56,Sunday,19,22,102,162,211,9
02:57,Sunday,18,21,101,161,210,8
02:58,Sunday,17,20,100,160,209,7
02:59,Sunday,16,19,99,159,208,6
03:00,Sunday,15,18,98,158,207,5
03:01,Sunday,16,19,99,159,208,6
03:02,Sunday,17,20,100,160,209,7
03:03,Sunday,18,21,101,161,210,8
03:04,Sunday,19,22,102,162,211,9
03:05,Sunday,20,23,103,163,212,10
03:06,Sunday,21,24,104,164,213,11
03:07,Sunday,22,25,105,165,214,12
03:08,Sunday,23,26,106,166,215,13
03:09,Sunday,24,27,107,167,216,14
03:10,Sunday,25,28,108,168,217,15
03:11,Sunday,24,27,107,167,216,14
03:12,Sunday,23,26,106,166,215,13
03:13,Sunday,22,25,105,165,214,12
03:14,Sunday,21,24,104,164,213,11
03:15,Sunday,20,23,103,163,212,10
03:16,Sunday,19,22,102,162,211,9
03:17,Sunday,18,21,101,161,210,8
03:18,Sunday,17,20,100,160,209,7
03:19,Sunday,16,19,99,159,208,6
03:20,Sunday,15,18,98,158,207,5
03:21,Sunday,16,19,99,159,208,6
03:22,Sunday,17,20,100,160,209,7
03:23,Sunday,18,21,101,161,210,8
03:24,Sunday,19,22,102,162,211,9
03:25,Sunday,20,23,103,163,212,10
03:26,Sunday,21,24,104,164,213,11
03:27,Sunday,22,25,105,165,214,12
03:28,Sunday,23,26,106,166,215,13
03:29,Sunday,24,27,107,167,216,14
03:30,Sunday,25,28,108,168,217,15
03:31,Sunday,24,27,107,167,216,14
03:32,Sunday,23,26,106,166,215,13
03:33,Sunday,22,25,105,165,214,12
0g:34,Sunday,21,24,104,164,213,11
03:35,Sunday,20,23,103,163,212,10
03:36,Sunday,19,22,102,162,211,9
03:37,Sunday,18,21,101,161,210,8
03:38,Sunday,17,20,100,160,209,7
03:39,Sunday,16,19,99,159,208,6
03:40,Sunday,15,18,98,158,207,5
03:41,Sunday,16,19,99,159,208,6
03:42,Sunday,17,20,100,160,209,7
03:43,Sunday,18,21,101,161,210,8
03:44,Sunday,19,22,102,162,211,9
03:45,Sunday,20,23,103,163,212,10
03:46,Sunday,21,24,104,164,213,11
03:47,Sunday,22,25,105,165,214,12
03:48,Sunday,23,26,106,166,215,13
03:49,Sunday,24,27,107,167,216,14
03:50,Sunday,25,28,108,168,217,15
03:51,Sunday,24,27,107,167,216,14
03:52,Sunday,23,26,106,166,215,13
03:53,Sunday,22,25,105,165,214,12
03:54,Sunday,21,24,104,164,213,11
03:55,Sunday,20,23,103,163,212,10
03:56,Sunday,19,22,102,162,211,9
03:57,Sunday,18,21,101,161,210,8
03:58,Sunday,17,20,100,160,209,7
03:59,Sunday,16,19,99,159,208,6
04:00,Sunday,15,18,98,158,207,5
04:01,Sunday,16,19,99,159,208,6
04:02,Sunday,17,20,100,160,209,7
04:03,Sunday,18,21,101,161,210,8
04:04,Sunday,19,22,102,162,211,9
04:05,Sunday,20,23,103,163,212,10
04:06,Sunday,21,24,104,164,213,11
04:07,Sunday,22,25,105,165,214,12
04:08,Sunday,23,26,106,166,215,13
04:09,Sunday,24,27,107,167,216,14
04:10,Sunday,25,28,108,168,217,15
04:11,Sunday,24,27,107,167,216,14
04:12,Sunday,23,26,106,166,215,13
04:13,Sunday,22,25,105,165,214,12
04:14,Sunday,21,24,104,164,213,11
04:15,Sunday,20,23,103,163,212,10
04:16,Sunday,19,22,102,162,211,9
04:17,Sunday,18,21,101,161,210,8
04:18,Sunday,17,20,100,160,209,7
04:19,Sunday,16,19,99,159,208,6
04:20,Sunday,15,18,98,158,207,5
04:21,Sunday,16,19,99,159,208,6
04:22,Sunday,17,20,100,160,209,7
04:23,Sunday,18,21,101,161,210,8
04:24,Sunday,19,22,102,162,211,9
04:25,Sunday,20,23,103,163,212,10
04:26,Sunday,21,24,104,164,213,11
04:27,Sunday,22,25,105,165,214,12
04:28,Sunday,23,26,106,166,215,13
04:29,Sunday,24,27,107,167,216,14
04:30,Sunday,25,28,108,168,217,15
04:31,Sunday,24,27,107,167,216,14
04:32,Sunday,23,26,106,166,215,13
04:33,Sunday,22,25,105,165,214,12
04:34,Sunday,21,24,104,164,213,11
04:35,Sunday,20,23,103,163,212,10
04:36,Sunday,19,22,102,162,211,9
04:37,Sunday,18,21,101,161,210,8
04:38,Sunday,17,20,100,160,209,7
04:39,Sunday,16,19,99,159,208,6
04:40,Sunday,15,18,98,158,207,5
04:41,Sunday,16,19,99,159,208,6
04:42,Sunday,17,20,100,160,209,7
04:43,Sunday,18,21,101,161,210,8
04:44,Sunday,19,22,102,162,211,9
04:45,Sunday,20,23,103,163,212,10
04:46,Sunday,21,24,104,164,213,11
04:47,Sunday,22,25,105,165,214,12
04:48,Sunday,23,26,106,166,215,13
04:49,Sunday,24,27,107,167,216,14
04:50,Sunday,25,28,108,168,217,15
04:51,Sunday,24,27,107,167,216,14
04:52,Sunday,23,26,106,166,215,13
04:53,Sunday,22,25,105,165,214,12
04:54,Sunday,21,24,104,164,213,11
04:55,Sunday,20,23,103,163,212,10
04:56,Sunday,19,22,102,162,211,9
04:57,Sunday,18,21,101,161,210,8
04:58,Sunday,17,20,100,160,209,7
04:59,Sunday,16,19,99,159,208,6
05:00,Sunday,15,18,98,158,207,5
05:01,Sunday,16,19,99,159,208,6
05:02,Sunday,17,20,100,160,209,7
05:03,Sunday,18,21,101,161,210,8
05:04,Sunday,19,22,102,162,211,9
05:05,Sunday,20,23,103,163,212,10
05:06,Sunday,21,24,104,164,213,11
05:07,Sunday,22,25,105,165,214,12
05:08,Sunday,23,26,106,166,215,13
05:09,Sunday,24,27,107,167,216,14
05:10,Sunday,25,28,108,168,217,15
05:11,Sunday,24,27,107,167,216,14
05:12,Sunday,23,26,106,166,215,13
05:13,Sunday,22,25,105,165,214,12
05:14,Sunday,21,24,104,164,213,11
05:15,Sunday,20,23,103,163,212,10
05:16,Sunday,19,22,102,162,211,9
05:17,Sunday,18,21,101,161,210,8
05:18,Sunday,17,20,100,160,209,7
05:19,Sunday,16,19,99,159,208,6
05:20,Sunday,15,18,98,158,207,5
05:21,Sunday,16,19,99,159,208,6
05:22,Sunday,17,20,100,160,209,7
05:23,Sunday,18,21,101,161,210,8
05:24,Sunday,19,22,102,162,211,9
05:25,Sunday,20,23,103,163,212,10
05:26,Sunday,21,24,104,164,213,11
05:27,Sunday,22,25,105,165,214,12
05:28,Sunday,23,26,106,166,215,13
05:29,Sunday,24,27,107,167,216,14
05:30,Sunday,25,28,108,168,217,15
05:31,Sunday,24,27,107,167,216,14
05:32,Sunday,23,26,106,166,215,13
05:33,Sunday,22,25,105,165,214,12
05:34,Sunday,21,24,104,164,213,11
05:35,Sunday,20,23,103,163,212,10
05:36,Sunday,19,22,102,162,211,9
05:37,Sunday,18,21,101,161,210,8
05:38,Sunday,17,20,100,160,209,7
05:39,Sunday,16,19,99,159,208,6
05:40,Sunday,15,18,98,158,207,5
05:41,Sunday,16,19,99,159,208,6
05:42,Sunday,17,20,100,160,209,7
05:43,Sunday,18,21,101,161,210,8
05:44,Sunday,19,22,102,162,211,9
05:45,Sunday,20,23,103,163,212,10
05:46,Sunday,21,24,104,164,213,11
05:47,Sunday,22,25,105,165,214,12
05:48,Sunday,23,26,106,166,215,13
05:49,Sunday,24,27,107,167,216,14
05:50,Sunday,25,28,108,168,217,15
05:51,Sunday,24,27,107,167,216,14
05:52,Sunday,23,26,106,166,215,13
05:53,Sunday,22,25,105,165,214,12
05:54,Sunday,21,24,104,164,213,11
05:55,Sunday,20,23,103,163,212,10
05:56,Sunday,19,22,102,162,211,9
05:57,Sunday,18,21,101,161,210,8
05:58,Sunday,17,20,100,160,209,7
05:59,Sunday,16,19,99,159,208,6
06:00,Sunday,15,18,98,158,207,5
06:01,Sunday,14,24,119,179,249,4
06:02,Sunday,13,23,118,178,248,3
06:03,Sunday,12,22,117,177,247,2
06:04,Sunday,11,21,116,176,246,1
06:05,Sunday,10,20,115,175,245,0
06:06,Sunday,9,19,114,174,244,-1
06:07,Sunday,8,18,113,173,243,-2
06:08,Sunday,7,17,112,172,242,-3
06:09,Sunday,6,16,111,171,241,-4
06:10,Sunday,5,15,110,170,240,-5
06:11,Sunday,6,16,111,171,241,-4
06:12,Sunday,7,17,112,172,242,-3
06:13,Sunday,8,18,113,173,243,-2
06:14,Sunday,9,19,114,174,244,-1
06:15,Sunday,10,20,115,175,245,0
06:16,Sunday,11,21,116,176,246,1
06:17,Sunday,12,22,117,177,247,2
06:18,Sunday,13,23,118,178,248,3
06:19,Sunday,14,24,119,179,249,4
06:20,Sunday,15,25,120,180,250,5
06:21,Sunday,16,26,121,181,251,6
06:22,Sunday,17,27,122,182,252,7
06:23,Sunday,18,28,123,183,253,8
06:24,Sunday,19,29,124,184,254,9
06:25,Sunday,20,30,125,185,255,10
06:26,Sunday,19,29,124,184,254,9
06:27,Sunday,18,28,123,183,253,8
06:28,Sunday,17,27,122,182,252,7
06:29,Sunday,16,26,121,181,251,6
06:30,Sunday,15,25,120,180,250,5
06:31,Sunday,14,24,119,179,249,4
06:32,Sunday,13,23,118,178,248,3
06:33,Sunday,12,22,117,177,247,2
06:34,Sunday,11,21,116,176,246,1
06:35,Sunday,10,20,115,175,245,0
06:36,Sunday,9,19,114,174,244,-1
06:37,Sunday,8,18,113,173,243,-2
06:38,Sunday,7,17,112,172,242,-3
06:39,Sunday,6,16,111,171,241,-4
06:40,Sunday,5,15,110,170,240,-5
06:41,Sunday,6,16,111,171,241,-4
06:42,Sunday,7,17,112,172,242,-3
06:43,Sunday,8,18,113,173,243,-2
06:44,Sunday,9,19,114,174,244,-1
06:45,Sunday,10,20,115,175,245,0
06:46,Sunday,11,21,116,176,246,1
06:47,Sunday,12,22,117,177,247,2
06:48,Sunday,13,23,118,178,248,3
06:49,Sunday,14,24,119,179,249,4
06:50,Sunday,15,25,120,180,250,5
06:51,Sunday,16,26,121,181,251,6
06:52,Sunday,17,27,122,182,252,7
06:53,Sunday,18,28,123,183,253,8
06:54,Sunday,19,29,124,184,254,9
06:55,Sunday,20,30,125,185,255,10
06:56,Sunday,19,29,124,184,254,9
06:57,Sunday,18,28,123,183,253,8
06:58,Sunday,17,27,122,182,252,7
06:59,Sunday,16,26,121,181,251,6
07:00,Sunday,15,25,120,180,250,5
07:01,Sunday,14,24,119,179,249,4
07:02,Sunday,13,23,118,178,248,3
07:03,Sunday,12,22,117,177,247,2
07:04,Sunday,11,21,116,176,246,1
07:05,Sunday,10,20,115,175,245,0
07:06,Sunday,9,19,114,174,244,-1
07:07,Sunday,8,18,113,173,243,-2
07:08,Sunday,7,17,112,172,242,-3
07:09,Sunday,6,16,111,171,241,-4
07:10,Sunday,5,15,110,170,240,-5
07:11,Sunday,6,16,111,171,241,-4
07:12,Sunday,7,17,112,172,242,-3
07:13,Sunday,8,18,113,173,243,-2
07:14,Sunday,9,19,114,174,244,-1
07:15,Sunday,10,20,115,175,245,0
07:16,Sunday,11,21,116,176,246,1
07:17,Sunday,12,22,117,177,247,2
07:18,Sunday,13,23,118,178,248,3
07:19,Sunday,14,24,119,179,249,4
07:20,Sunday,15,25,120,180,250,5
07:21,Sunday,16,26,121,181,251,6
07:22,Sunday,17,27,122,182,252,7
07:23,Sunday,18,28,123,183,253,8
07:24,Sunday,19,29,124,184,254,9
07:25,Sunday,20,30,125,185,255,10
07:26,Sunday,19,29,124,184,254,9
07:27,Sunday,18,28,123,183,253,8
07:28,Sunday,17,27,122,182,252,7
07:29,Sunday,16,26,121,181,251,6
07:30,Sunday,15,25,120,180,250,5
07:31,Sunday,14,24,119,179,249,4
07:32,Sunday,13,23,118,178,248,3
07:33,Sunday,12,22,117,177,247,2
07:34,Sunday,11,21,116,176,246,1
07:35,Sunday,10,20,115,175,245,0
07:36,Sunday,9,19,114,174,244,-1
07:37,Sunday,8,18,113,173,243,-2
07:38,Sunday,7,17,112,172,242,-3
07:39,Sunday,6,16,111,171,241,-4
07:40,Sunday,5,15,110,170,240,-5
07:41,Sunday,6,16,111,171,241,-4
07:42,Sunday,7,17,112,172,242,-3
07:43,Sunday,8,18,113,173,243,-2
07:44,Sunday,9,19,114,174,244,-1
07:45,Sunday,10,20,115,175,245,0
07:46,Sunday,11,21,116,176,246,1
07:47,Sunday,12,22,117,177,247,2
07:48,Sunday,13,23,118,178,248,3
07:49,Sunday,14,24,119,179,249,4
07:50,Sunday,15,25,120,180,250,5
07:51,Sunday,16,26,121,181,251,6
07:52,Sunday,17,27,122,182,252,7
07:53,Sunday,18,28,123,183,253,8
07:54,Sunday,19,29,124,184,254,9
07:55,Sunday,20,30,125,185,255,10
07:56,Sunday,19,29,124,184,254,9
07:57,Sunday,18,28,123,183,253,8
07:58,Sunday,17,27,122,182,252,7
07:59,Sunday,16,26,121,181,251,6
08:00,Sunday,15,25,120,180,250,5
08:01,Sunday,14,24,119,179,249,4
08:02,Sunday,13,23,118,178,248,3
08:03,Sunday,12,22,117,177,247,2
08:04,Sunday,11,21,116,176,246,1
08:05,Sunday,10,20,115,175,245,0
08:06,Sunday,9,19,114,174,244,-1
08:07,Sunday,8,18,113,173,243,-2
08:08,Sunday,7,17,112,172,242,-3
08:09,Sunday,6,16,111,171,241,-4
08:10,Sunday,5,15,110,170,240,-5
08:11,Sunday,6,16,111,171,241,-4
08:12,Sunday,7,17,112,172,242,-3
08:13,Sunday,8,18,113,173,243,-2
08:14,Sunday,9,19,114,174,244,-1
08:15,Sunday,10,20,115,175,245,0
08:16,Sunday,11,21,116,176,246,1
08:17,Sunday,12,22,117,177,247,2
08:18,Sunday,13,23,118,178,248,3
08:19,Sunday,14,24,119,179,249,4
08:20,Sunday,15,25,120,180,250,5
08:21,Sunday,16,26,121,181,251,6
08:22,Sunday,17,27,122,182,252,7
08:23,Sunday,18,28,123,183,253,8
08:24,Sunday,19,29,124,184,254,9
08:25,Sunday,20,30,125,185,255,10
08:26,Sunday,19,29,124,184,254,9
08:27,Sunday,18,28,123,183,253,8
08:28,Sunday,17,27,122,182,252,7
08:29,Sunday,16,26,121,181,251,6
08:30,Sunday,15,25,120,180,250,5
08:31,Sunday,14,24,119,179,249,4
08:32,Sunday,13,23,118,178,248,3
08:33,Sunday,12,22,117,177,247,2
08:34,Sunday,11,21,116,176,246,1
08:35,Sunday,10,20,115,175,245,0
08:36,Sunday,9,19,114,174,244,-1
08:37,Sunday,8,18,113,173,243,-2
08:38,Sunday,7,17,112,172,242,-3
08:39,Sunday,6,16,111,171,241,-4
08:40,Sunday,5,15,110,170,240,-5
08:41,Sunday,6,16,111,171,241,-4
08:42,Sunday,7,17,112,172,242,-3
08:43,Sunday,8,18,113,173,243,-2
08:44,Sunday,9,19,114,174,244,-1
08:45,Sunday,10,20,115,175,245,0
08:46,Sunday,11,21,116,176,246,1
08:47,Sunday,12,22,117,177,247,2
08:48,Sunday,13,23,118,178,248,3
08:49,Sunday,14,24,119,179,249,4
08:50,Sunday,15,25,120,180,250,5
08:51,Sunday,16,26,121,181,251,6
08:52,Sunday,17,27,122,182,252,7
08:53,Sunday,18,28,123,183,253,8
08:54,Sunday,19,29,124,184,254,9
08:55,Sunday,20,30,125,185,255,10
08:56,Sunday,19,29,124,184,254,9
08:57,Sunday,18,28,123,183,253,8
08:58,Sunday,17,27,122,182,252,7
08:59,Sunday,16,26,121,181,251,6
09:00,Sunday,15,25,120,180,250,5
09:01,Sunday,14,24,119,179,249,4
09:02,Sunday,13,23,118,178,248,3
09:03,Sunday,12,22,117,177,247,2
09:04,Sunday,11,21,116,176,246,1
09:05,Sunday,10,20,115,175,245,0
09:06,Sunday,9,19,114,174,244,-1
09:07,Sunday,8,18,113,173,243,-2
09:08,Sunday,7,17,112,172,242,-3
09:09,Sunday,6,16,111,171,241,-4
09:10,Sunday,5,15,110,170,240,-5
09:11,Sunday,6,16,111,171,241,-4
09:12,Sunday,7,17,112,172,242,-3
09:13,Sunday,8,18,113,173,243,-2
09:14,Sunday,9,19,114,174,244,-1
09:15,Sunday,10,20,115,175,245,0
09:16,Sunday,11,21,116,176,246,1
09:17,Sunday,12,22,117,177,247,2
09:18,Sunday,13,23,118,178,248,3
09:19,Sunday,14,24,119,179,249,4
09:20,Sunday,15,25,120,180,250,5
09:21,Sunday,16,26,121,181,251,6
09:22,Sunday,17,27,122,182,252,7
09:23,Sunday,18,28,123,183,253,8
09:24,Sunday,19,29,124,184,254,9
09:25,Sunday,20,30,125,185,255,10
09:26,Sunday,19,29,124,184,254,9
09:27,Sunday,18,28,123,183,253,8
09:28,Sunday,17,27,122,182,252,7
09:29,Sunday,16,26,121,181,251,6
09:30,Sunday,15,25,120,180,250,5
09:31,Sunday,14,24,119,179,249,4
09:32,Sunday,13,23,118,178,248,3
09:33,Sunday,12,22,117,177,247,2
09:34,Sunday,11,21,116,176,246,1
09:35,Sunday,10,20,115,175,245,0
09:36,Sunday,9,19,114,174,244,-1
09:37,Sunday,8,18,113,173,243,-2
09:38,Sunday,7,17,112,172,242,-3
09:39,Sunday,6,16,111,171,241,-4
09:40,Sunday,5,15,110,170,240,-5
09:41,Sunday,6,16,111,171,241,-4
09:42,Sunday,7,17,112,172,242,-3
09:43,Sunday,8,18,113,173,243,-2
09:44,Sunday,9,19,114,174,244,-1
09:45,Sunday,10,20,115,175,245,0
09:46,Sunday,11,21,116,176,246,1
09:47,Sunday,12,22,117,177,247,2
09:48,Sunday,13,23,118,178,248,3
09:49,Sunday,14,24,119,179,249,4
09:50,Sunday,15,25,120,180,250,5
09:51,Sunday,16,26,121,181,251,6
09:52,Sunday,17,27,122,182,252,7
09:53,Sunday,18,28,123,183,253,8
09:54,Sunday,19,29,124,184,254,9
09:55,Sunday,20,30,125,185,255,10
09:56,Sunday,19,29,124,184,254,9
09:57,Sunday,18,28,123,183,253,8
09:58,Sunday,17,27,122,182,252,7
09:59,Sunday,16,26,121,181,251,6
10:00,Sunday,15,25,120,180,250,5
10:01,Sunday,14,24,119,179,249,4
10:02,Sunday,13,23,118,178,248,3
10:03,Sunday,12,22,117,177,247,2
10:04,Sunday,11,21,116,176,246,1
10:05,Sunday,10,20,115,175,245,0
10:06,Sunday,9,19,114,174,244,-1
10:07,Sunday,8,18,113,173,243,-2
10:08,Sunday,7,17,112,172,242,-3
10:09,Sunday,6,16,111,171,241,-4
10:10,Sunday,5,15,110,170,240,-5
10:11,Sunday,6,16,111,171,241,-4
10:12,Sunday,7,17,112,172,242,-3
10:13,Sunday,8,18,113,173,243,-2
10:14,Sunday,9,19,114,174,244,-1
10:15,Sunday,10,20,115,175,245,0
10:16,Sunday,11,21,116,176,246,1
10:17,Sunday,12,22,117,177,247,2
10:18,Sunday,13,23,118,178,248,3
10:19,Sunday,14,24,119,179,249,4
10:20,Sunday,15,25,120,180,250,5
10:21,Sunday,16,26,121,181,251,6
10:22,Sunday,17,27,122,182,252,7
10:23,Sunday,18,28,123,183,253,8
10:24,Sunday,19,29,124,184,254,9
10:25,Sunday,20,30,125,185,255,10
10:26,Sunday,19,29,124,184,254,9
10:27,Sunday,18,28,123,183,253,8
10:28,Sunday,17,27,122,182,252,7
10:29,Sunday,16,26,121,181,251,6
10:30,Sunday,15,25,120,180,250,5
10:31,Sunday,14,24,119,179,249,4
10:32,Sunday,13,23,118,178,248,3
10:33,Sunday,12,22,117,177,247,2
10:34,Sunday,11,21,116,176,246,1
10:35,Sunday,10,20,115,175,245,0
10:36,Sunday,9,19,114,174,244,-1
10:37,Sunday,8,18,113,173,243,-2
10:38,Sunday,7,17,112,172,242,-3
10:39,Sunday,6,16,111,171,241,-4
10:40,Sunday,5,15,110,170,240,-5
10:41,Sunday,6,16,111,171,241,-4
10:42,Sunday,7,17,112,172,242,-3
10:43,Sunday,8,18,113,173,243,-2
10:44,Sunday,9,19,114,174,244,-1
10:45,Sunday,10,20,115,175,245,0
10:46,Sunday,11,21,116,176,246,1
10:47,Sunday,12,22,117,177,247,2
10:48,Sunday,13,23,118,178,248,3
10:49,Sunday,14,24,119,179,249,4
10:50,Sunday,15,25,120,180,250,5
10:51,Sunday,16,26,121,181,251,6
10:52,Sunday,17,27,122,182,252,7
10:53,Sunday,18,28,123,183,253,8
10:54,Sunday,19,29,124,184,254,9
10:55,Sunday,20,30,125,185,255,10
10:56,Sunday,19,29,124,184,254,9
10:57,Sunday,18,28,123,183,253,8
10:58,Sunday,17,27,122,182,252,7
10:59,Sunday,16,26,121,181,251,6
11:00,Sunday,15,25,120,180,250,5
11:01,Sunday,14,24,119,179,249,4
11:02,Sunday,13,23,118,178,248,3
11:03,Sunday,12,22,117,177,247,2
11:04,Sunday,11,21,116,176,246,1
11:05,Sunday,10,20,115,175,245,0
11:06,Sunday,9,19,114,174,244,-1
11:07,Sunday,8,18,113,173,243,-2
11:08,Sunday,7,17,112,172,242,-3
11:09,Sunday,6,16,111,171,241,-4
11:10,Sunday,5,15,110,170,240,-5
11:11,Sunday,6,16,111,171,241,-4
11:12,Sunday,7,17,112,172,242,-3
11:13,Sunday,8,18,113,173,243,-2
11:14,Sunday,9,19,114,174,244,-1
11:15,Sunday,10,20,115,175,245,0
11:16,Sunday,11,21,116,176,246,1
11:17,Sunday,12,22,117,177,247,2
11:18,Sunday,13,23,118,178,248,3
11:19,Sunday,14,24,119,179,249,4
11:20,Sunday,15,25,120,180,250,5
11:21,Sunday,16,26,121,181,251,6
11:22,Sunday,17,27,122,182,252,7
11:23,Sunday,18,28,123,183,253,8
11:24,Sunday,19,29,124,184,254,9
11:25,Sunday,20,30,125,185,255,10
11:26,Sunday,19,29,124,184,254,9
11:27,Sunday,18,28,123,183,253,8
11:28,Sunday,17,27,122,182,252,7
11:29,Sunday,16,26,121,181,251,6
11:30,Sunday,15,25,120,180,250,5
11:31,Sunday,14,24,119,179,249,4
11:32,Sunday,13,23,118,178,248,3
11:33,Sunday,12,22,117,177,247,2
11:34,Sunday,11,21,116,176,246,1
11:35,Sunday,10,20,115,175,245,0
11:36,Sunday,9,19,114,174,244,-1
11:37,Sunday,8,18,113,173,243,-2
11:38,Sunday,7,17,112,172,242,-3
11:39,Sunday,6,16,111,171,241,-4
11:40,Sunday,5,15,110,170,240,-5
11:41,Sunday,6,16,111,171,241,-4
11:42,Sunday,7,17,112,172,242,-3
11:43,Sunday,8,18,113,173,243,-2
11:44,Sunday,9,19,114,174,244,-1
11:45,Sunday,10,20,115,175,245,0
11:46,Sunday,11,21,116,176,246,1
11:47,Sunday,12,22,117,177,247,2
11:48,Sunday,13,23,118,178,248,3
11:49,Sunday,14,24,119,179,249,4
11:50,Sunday,15,25,120,180,250,5
11:51,Sunday,16,26,121,181,251,6
11:52,Sunday,17,27,122,182,252,7
11:53,Sunday,18,28,123,183,253,8
11:54,Sunday,19,29,124,184,254,9
11:55,Sunday,20,30,125,185,255,10
11:56,Sunday,19,29,124,184,254,9
11:57,Sunday,18,28,123,183,253,8
11:58,Sunday,17,27,122,182,252,7
11:59,Sunday,16,26,121,181,251,6
12:00,Sunday,35,45,140,200,270,25
12:01,Sunday,35,45,141,201,271,25
12:02,Sunday,36,45,142,202,273,26
12:03,Sunday,36,46,142,204,274,26
12:04,Sunday,37,46,143,205,275,26
12:05,Sunday,37,47,144,206,276,27
12:06,Sunday,38,47,145,207,278,27
12:07,Sunday,38,48,145,208,279,27
12:08,Sunday,39,48,146,210,280,28
12:09,Sunday,39,49,147,211,281,28
12:10,Sunday,40,49,148,212,283,28
12:11,Sunday,41,50,148,213,284,29
12:12,Sunday,41,50,149,214,285,29
12:13,Sunday,42,51,150,216,287,30
12:14,Sunday,42,51,151,217,288,30
12:15,Sunday,43,52,151,218,289,30
12:16,Sunday,43,52,152,219,291,31
12:17,Sunday,44,53,153,221,292,31
12:18,Sunday,44,53,154,222,293,31
12:19,Sunday,45,53,155,223,295,32
